,gvkey,lpermno,datadate,fyear,tic,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt
525,10740,92583.0,2019-06-30,2019.0,TRT,3559.0,355.0,3.692,1.0,10.57824,3.5980518,3.6686258,0.0,0.0,0.0,1.0,0.0,0.45362014,2.577106,3.0531955,0.14619324,-0.04558272,0.0,-0.023708489,0.01097818,-0.03977879,0.11334081,0.10107592,0.25872025,0.6416963,0.08610069,0.33287704,0.24658471,0.009445068,0.07484874,0.3817242,,0.0,0.25947997
526,10761,15215.0,2019-12-31,2019.0,VNRX,2835.0,283.0,3.938,1.0,194.9325,3.0582845,-4.074542,0.0,0.0,1.0,0.0,1.0,0.048790164,1.4731599,4.2085657,0.02400075,0.16622047,0.0,0.01620403,0.7792494,-0.03691701,-0.60523224,0.18496078,0.01980183,9.488774,-0.72166646,0.15795407,0.7968156,0.48673147,0.13785167,8.907576,,0.0,0.25469783
527,10777,59600.0,2019-06-30,2019.0,TWIN,3560.0,356.0,57.174,1.0,199.924,5.84895,5.71262,0.0,0.0,0.25799498,,,0.6275414,4.280243,4.402127,0.19289358,-0.008098135,0.0,0.10964915,0.09006544,0.10934356,-0.014919135,0.16482832,0.22238213,1.0510508,0.09275233,0.20543143,0.035638712,0.006875775,0.15906247,0.69065386,,0.0,0.034980934
528,10789,76185.0,2019-12-31,2019.0,TYL,7373.0,737.0,23.209,1.0,11793.486,7.6923933,6.9906497,0.0,0.0,0.08327807,1.0,0.0,1.8512855,5.2567296,3.571048,0.1117966,0.044899788,0.0,0.0,0.040471543,0.013410665,0.11622485,0.0105899125,0.0019640855,5.6433487,0.10663785,0.08708331,0.1241464,0.037115112,0.0076756217,5.278092,,0.0,0.27519497
529,10793,77730.0,2019-09-30,2019.0,TSN,2011.0,201.0,11932.0,1.0,31527.24,10.407198,10.655022,1.0,0.0,0.16377172,1.0,0.0,4.955827,8.893298,3.944401,0.10466205,0.006465843,0.016225036,0.057135087,-0.0046227756,0.026467655,0.07484062,0.36051607,0.2745561,1.5270942,0.12276037,0.22001994,0.014653896,0.0029307792,0.29700577,1.2340944,,0.016225036,0.17616494
530,10795,91103.0,2019-12-31,2019.0,UAL,4512.0,451.0,20450.0,1.0,22129.617,10.870681,10.67496,0.0,0.0,0.23122126,1.0,0.0,4.574711,10.461073,5.896696,0.08667389,0.020318944,0.0,0.008667389,-0.031267226,-0.00821121,0.12959267,0.38870198,0.48027673,1.2014525,0.1299158,0.66389155,0.09397274,0.0,0.34804508,0.7890307,,0.0,0.10459658
531,10839,78044.0,2019-06-30,2019.0,UFI,2200.0,220.0,127.06,1.0,335.45453,6.383762,6.563579,0.0,0.0,1.0,0.0,1.0,1.401183,5.3365135,4.2132745,0.042110883,-0.038270645,0.0,-0.0054361136,-0.00053871394,0.03557032,0.009815063,0.21457364,0.2747157,0.90308136,0.060835835,0.3492133,0.037537724,0.020871365,0.1883658,0.76745653,,0.0,0.12213915
532,10840,65306.0,2019-08-31,2019.0,UNF,2300.0,230.0,0.0,0.0,3717.5881,7.624287,7.500737,1.0,0.0,0.2470957,0.0,0.0,2.7080503,6.3552547,3.7144585,0.060727686,0.05608747,0.004034543,0.0,-0.016231462,0.0044375085,0.13708115,0.0,0.0,2.0141835,0.1528017,0.28061515,0.18821728,0.0,0.0,,,0.004034543,
533,10846,28310.0,2019-12-31,2019.0,UL,2840.0,284.0,31201.168,1.0,150362.88,11.194429,10.97389,1.0,0.0,0.28689143,,,5.0163984,9.5131645,4.5033426,0.0345184,0.015831862,0.064947695,-0.0015121932,-0.0031015687,0.0025923706,0.11991172,0.42903435,0.17184663,2.8640163,0.18407245,0.18612473,0.07826436,0.012961756,0.36036786,2.4566507,,0.064947695,0.16004892
534,10867,48725.0,2019-12-31,2019.0,UNP,4011.0,401.0,27033.0,1.0,125124.94,11.029601,9.985436,1.0,0.0,0.2359623,0.0,0.0,3.6502166,10.709606,7.3043504,0.055696983,-0.007653268,0.042125404,0.045011595,-0.09410925,0.0030807648,0.13926677,0.43832797,0.17766409,2.7349074,0.17373891,0.9036045,0.014657954,0.0,0.4120766,2.306143,,0.042125404,0.059889764
535,10877,63781.0,2019-12-31,2019.0,UNTC,1311.0,131.0,784.596,1.0,38.56615,7.644944,6.51417,0.0,0.0,1.0,0.0,1.0,0.7197891,7.580373,7.52727,0.18878143,-0.0028138056,0.0,0.05774928,-0.0019894242,-0.009781097,0.13020776,0.37539545,0.93820065,0.60990834,-0.1489183,0.9325931,0.0011329469,0.0,0.319993,0.3864233,,0.0,0.14758423
536,10902,78749.0,2019-12-31,2019.0,UG,2834.0,283.0,0.0,0.0,90.2721,2.514708,2.6099963,1.0,0.0,0.21028192,0.0,0.0,0.027615167,0.577175,3.3283706,-0.08671035,0.040281486,0.1385936,0.0,0.0,0.014802232,0.33329687,0.0,0.0,7.4417295,0.34185326,0.06317237,0.64037853,0.032111946,0.0,7.2704926,,0.1385936,
537,10920,87447.0,2019-12-31,2019.0,UPS,4210.0,421.0,28167.0,1.0,100273.59,10.96573,11.21309,1.0,0.0,0.21443737,1.0,0.0,5.2522736,10.414483,4.2098956,0.104758285,0.015054358,0.055205073,0.04180998,-0.013585219,0.0005185198,0.14679295,0.48683825,0.21929982,2.6766613,0.18165477,0.5762138,0.099227406,0.0,0.41842818,2.206731,,0.055205073,0.14051905
538,10930,78960.0,2019-12-31,2019.0,UAMY,3330.0,333.0,0.341,1.0,26.819485,2.6169577,2.1123927,0.0,0.0,1.0,0.0,1.0,0.09257918,2.5792315,4.833414,0.028698701,0.004308456,0.0,-0.008762961,0.029501973,-0.08682635,0.0122681465,0.024901416,0.012555004,2.3421562,-0.20132905,0.8899518,0.027019132,0.0,0.0056229006,2.4088597,,0.0,0.7741936
539,10938,79039.0,2019-12-31,2019.0,USEG,1311.0,131.0,0.2,1.0,4.048612,2.6002421,1.8829703,0.0,0.0,1.0,0.0,1.0,0.0019980026,2.4636831,8.589328,0.020865818,-0.059998516,0.0,-0.08650776,0.0,-0.026657756,0.047375064,0.0148511175,0.047074195,0.6167381,0.0028217123,0.79809904,0.13655603,0.0,0.010544294,0.5551802,,0.0,0.29
540,10983,17830.0,2019-12-31,2019.0,RTX,3724.0,372.0,46336.0,1.0,129447.45,11.847367,11.252158,1.0,0.0,0.2930286,1.0,0.0,5.2522736,9.642772,4.148823,0.022130609,0.008646111,0.017478313,-0.012990639,-0.0008875147,0.0029631539,0.062133186,0.3316442,0.26359704,1.6275119,0.09540067,0.11028802,0.052807122,0.02157949,0.28580835,1.2211475,,0.017478313,0.13820787
541,10984,14040.0,2019-03-31,2018.0,S,4812.0,481.0,39923.0,1.0,23057.65,11.345701,10.422192,0.0,0.0,1.0,0.0,1.0,3.3843904,9.961851,6.6118994,0.11278827,0.0047753574,0.0,-0.0054018274,0.0034396756,0.012505762,0.119525775,0.47189748,0.63389313,0.96436983,0.15097931,0.25059986,0.08332053,0.0,0.41803288,0.65352714,,0.0,0.11414473
542,10991,79338.0,2019-12-31,2019.0,SGMS,3570.0,357.0,8839.0,1.0,2517.32,8.963032,8.131531,0.0,0.0,1.0,0.0,1.0,2.3795462,6.40688,4.122846,0.033679087,0.019848892,0.0,-0.050838776,0.0,-0.018312205,0.10436676,1.1318991,0.7783331,1.6056243,0.15635805,0.077474706,0.04661288,0.024074785,1.0719594,1.4391779,,0.0,0.008032583
543,11012,59619.0,2019-12-31,2019.0,SXT,2860.0,286.0,636.211,1.0,2793.7566,7.461727,7.1876073,1.0,0.0,0.18767759,0.0,1.0,1.6209712,6.120251,4.7173605,0.021498708,-0.0061764754,0.03573828,-0.050205987,0.0,-0.009148057,0.101266496,0.36560678,0.185486,2.0988514,0.127578,0.26088482,0.012155842,0.023043977,0.34962425,1.9620824,,0.03573828,0.043715056
544,11017,16555.0,2019-03-31,2018.0,UVV,5150.0,515.0,422.526,1.0,1440.1737,7.665371,7.7084794,1.0,0.0,0.28345114,,,3.3672957,5.715362,2.3798568,0.016266296,0.029733958,0.03275995,0.00564227,-0.0006764536,0.014180211,0.07379439,0.19807293,0.22683528,1.0483253,0.10246514,0.141804,0.13948914,0.0,0.17274788,0.86355716,,0.03275995,0.12785722
545,11027,79573.0,2019-03-31,2018.0,UUU,3669.0,366.0,1.852,0.0,3.09942,2.9395323,2.8672168,0.0,0.0,1.0,0.0,1.0,0.012916225,0.019802628,0.4307829,0.0,0.013011054,0.0,0.012693711,0.0,-0.015020892,0.00031734278,0.09795314,0.3740341,0.62459934,0.010948326,0.0010578093,0.019833924,0.026603904,0.0,0.2618829,,0.0,1.0
546,11032,79637.0,2019-12-31,2019.0,UHS,8062.0,806.0,4310.645,1.0,12438.843,9.364627,9.339459,1.0,0.0,0.22663546,,,4.5152454,8.58377,4.0793386,0.058998562,-0.008057592,0.0045424975,-0.001535963,-0.065108135,0.0045766076,0.12212757,0.36943373,0.2573598,1.5943254,0.15460168,0.4579278,0.00525083,0.0,0.35709321,1.4586053,,0.004542498,0.033403818
547,11051,79776.0,2019-12-31,2019.0,UTMD,3845.0,384.0,0.414,1.0,401.6038,4.698542,3.8482308,1.0,0.0,0.1765265,0.0,0.0,0.16720791,2.4619792,4.076606,0.1961981,-0.07582865,0.037454344,0.0,-0.0010474828,0.039376248,0.15887126,0.0037709384,0.0010298052,3.7372167,0.22299543,0.09771649,0.38972738,0.004399428,0.0034248135,3.6356754,,0.037454344,0.091787435
548,11060,43553.0,2019-03-31,2018.0,VFC,2320.0,232.0,2786.202,1.0,34488.062,9.245398,9.535944,1.0,0.0,0.17572299,1.0,0.0,4.3307333,6.964389,2.6459553,0.021303136,-0.01280349,0.07406362,-0.084045485,0.004694507,-0.0040257666,0.16191424,0.2690219,0.07474867,3.9149532,0.2237284,0.10208458,0.0527824,0.0,0.2042993,3.578641,,0.07406362,0.24058487
549,11065,79864.0,2019-12-31,2019.0,VSEC,8711.0,871.0,298.162,1.0,417.2988,6.7403584,6.62357,1.0,0.0,0.202533,0.0,0.0,1.3286653,4.1806445,3.1442268,0.14518528,0.0006762317,0.0044049635,0.13012257,-0.001129023,0.05983941,0.021272922,0.352494,0.4167412,1.0640739,0.10283213,0.07614463,0.0011329469,0.0,0.32814848,0.8241742,,0.0044049635,0.06906649
550,11094,80128.0,2019-12-31,2019.0,VMI,3440.0,344.0,888.521,1.0,3226.8604,7.924221,7.9255104,1.0,0.0,0.2461417,,,2.3852704,6.470996,4.180758,0.06084871,0.014595007,0.011812213,0.011420307,-0.022539174,-0.01318443,0.0983748,0.32153052,0.21590246,1.7654946,0.11796436,0.23345315,0.12793681,0.0050300155,0.30786625,1.4781193,,0.011812213,0.04249759
551,11099,80179.0,2019-04-30,2018.0,VALU,2741.0,274.0,0.0,0.0,223.7216,4.5194817,3.5906324,1.0,0.0,0.2677,0.0,0.0,0.15014265,0.76360565,1.9564365,0.036050465,0.0060138577,0.080206566,0.0,-0.006623959,0.0005883122,0.12889485,0.0,0.0,2.9196148,0.0629712,0.012485292,0.30854794,0.0,0.0,2.304883,,0.080206566,
552,11115,27043.0,2019-09-30,2019.0,VAR,3845.0,384.0,410.0,0.0,10813.372,8.319157,8.078719,0.0,0.0,0.3058264,1.0,0.0,2.4035158,5.7446046,3.4326334,0.15400931,0.0067532975,0.0,0.095862694,-0.0287198,0.03630202,0.09361972,0.099958554,0.036530912,3.2052007,0.14157544,0.07594412,0.13058001,0.06543628,0.0,2.723722,,0.0,1.0
553,11124,81116.0,2019-12-31,2019.0,VECO,3559.0,355.0,314.564,1.0,719.47687,6.7069697,6.0387034,0.0,0.0,1.0,0.0,1.0,0.66987854,4.51266,4.548722,0.09273697,-0.101616204,0.0,0.0,0.00015401766,0.020502685,-0.009033258,0.3845112,0.3042085,1.4216721,0.007894016,0.11021308,0.29972693,0.11069347,0.37938216,1.2299278,,0.0,0.013339099
554,11169,92874.0,2019-02-28,2018.0,VIDE,3670.0,367.0,0.637,1.0,5.878,2.0550208,2.7095823,0.0,0.0,0.0,0.0,1.0,0.079734966,0.8419981,2.7673037,-0.052901242,0.04214167,0.0,-0.034840528,-0.0012809017,-0.06852825,0.025361855,0.08159345,0.09777437,1.1558857,-0.024721405,0.16920713,0.05251697,0.0,0.024209043,0.83463556,,0.0,0.70329666
555,11178,80857.0,2019-07-31,2019.0,VLGEA,5411.0,541.0,48.79,1.0,360.05655,6.219176,7.4045844,1.0,0.0,0.28105736,0.0,0.0,2.0452383,5.420048,3.5088878,0.07222933,0.00998031,0.025662517,-0.0031376358,-0.00012542581,-0.0031217088,0.111067526,0.09713531,0.119335726,1.0823919,0.12254101,0.4477303,0.20132035,0.0,0.09501502,0.78723264,,0.025662517,0.021828244
556,11185,59627.0,2019-01-31,2018.0,VIRC,2531.0,253.0,21.414,1.0,65.89808,4.8131027,5.301891,1.0,0.0,1.0,0.0,1.0,0.6097656,3.759338,3.9101164,0.044252027,0.0016570142,0.0075540356,0.038444355,-0.002152494,0.038330637,0.017171217,0.17393777,0.24525815,1.0720564,0.066036895,0.3405002,0.0059944927,0.0,0.12923087,0.7050355,,0.0075540356,0.2570281
557,11191,57808.0,2019-12-31,2019.0,VSH,3670.0,367.0,597.877,1.0,3075.2341,8.045836,7.889199,1.0,0.0,0.27283052,0.0,1.0,3.152736,6.9524293,3.8424118,0.062471017,0.0025958295,0.017125234,-0.008933358,-0.00086773315,0.0056149517,0.091993175,0.19157965,0.16277128,1.5095161,0.14452499,0.3347524,0.25729346,0.02237489,0.18510082,1.1710426,,0.017125234,0.03381799
558,11213,81190.0,2019-10-31,2019.0,VOLT,7363.0,736.0,53.894,1.0,63.24928,5.3845134,6.904841,0.0,0.0,1.0,0.0,1.0,2.895912,3.2917545,0.41477832,0.04055889,0.008715436,0.0,0.022935359,-0.0014586888,-0.07055834,0.027797654,0.24721566,0.4600691,1.1241274,0.011311719,0.11875929,0.19020753,0.0,0.24721564,0.5338858,,0.0,0.0
559,11228,15202.0,2019-12-31,2019.0,VMC,1400.0,140.0,3202.353,1.0,19060.1,9.273202,8.5029125,1.0,0.0,0.17843187,,,2.3197372,8.46067,6.244195,0.039050154,0.02160827,0.015398271,-0.012491838,-0.0038677624,0.013824853,0.092416294,0.3007245,0.14384547,2.26195,0.11831848,0.44363967,0.025778133,0.0,0.29790765,2.030201,,0.015398271,0.0093668625
560,11234,81294.0,2019-08-31,2019.0,WDFC,2890.0,289.0,81.426,1.0,2500.9736,5.7126164,6.048199,1.0,0.0,0.3078123,1.0,0.0,0.4021262,3.8302922,4.5115476,0.04189492,-0.07147577,0.10866577,-0.012264506,-0.10707654,0.018869234,0.19842596,0.26903278,0.03153114,8.782604,0.2972755,0.14893182,0.08997826,0.021476101,0.19897112,8.541858,,0.10866577,0.2604205
561,11259,55976.0,2019-01-31,2018.0,WMT,5331.0,533.0,58033.0,1.0,275798.75,12.298173,13.145551,1.0,0.0,0.3909232,,,6.025866,11.113351,3.9246252,0.10960578,0.0033835701,0.027825532,0.05488041,-0.0337901,0.0034884517,0.11972457,0.2646344,0.17383906,1.9270742,0.13748148,0.5079687,0.03521284,0.0,0.22892907,1.5158716,,0.027825532,0.13492323
562,11264,19502.0,2019-08-31,2019.0,WBA,5912.0,591.0,16836.0,1.0,45834.91,11.121334,11.826757,1.0,0.0,0.12866521,,,5.2522736,9.508888,3.6740034,0.03412823,0.0034320543,0.024305454,0.03710169,-0.05896624,0.009837569,0.08373029,0.24906062,0.26864138,1.3302304,0.11473712,0.1993846,0.017929524,0.0,0.16417645,0.92047966,,0.024305454,0.3408173
563,11300,53225.0,2019-12-31,2019.0,GHC,8200.0,820.0,1123.147,1.0,3394.315,8.687988,7.983474,1.0,0.0,0.23120844,0.0,1.0,3.0302303,6.8157353,3.8339183,0.039913267,-0.008441917,0.0049826037,0.007881494,-0.00035456353,0.032418538,0.028927023,0.18936136,0.24862345,1.0126578,0.04488002,0.15360829,0.13724138,0.0,0.15302949,0.68667597,,0.004982604,0.19186535
564,11313,46068.0,2019-12-31,2019.0,WSO,5070.0,507.0,381.401,1.0,7758.34,7.846262,8.470178,1.0,0.0,0.21428503,1.0,0.0,1.9169226,5.777318,4.0163584,0.03170262,-0.0033018263,0.094443195,0.007534737,0.0046213833,0.021082787,0.11068787,0.14920852,0.046856653,3.4735973,0.14910641,0.12592791,0.029127274,0.0,0.12205022,2.566564,,0.09444319,0.18201578
565,11343,42059.0,2019-12-31,2019.0,WMK,5411.0,541.0,218.768,1.0,1089.1,7.423904,8.172813,1.0,0.0,0.23307838,1.0,0.0,3.1780539,7.0013585,3.8649533,0.065213345,0.017345225,0.019906158,0.0,0.0,-0.0033487272,0.10246473,0.13056396,0.1672707,1.0181164,0.10136241,0.65477973,0.08913069,0.0,0.10722014,0.7226393,,0.019906158,0.17879213
566,11372,79066.0,2019-12-31,2019.0,GBR,1311.0,131.0,0.221,1.0,6.31236,1.7561322,-0.5276327,0.0,0.0,1.0,0.0,1.0,0.0049875416,0.88994676,5.659482,0.11468048,-0.05854922,0.0,-0.007599309,0.0,-0.060794473,0.06373057,0.038169257,0.033826392,1.6743282,-0.46839377,0.2478411,0.0037996545,0.0,0.030569948,1.145658,,0.0,0.19909503
567,11376,62498.0,2019-12-31,2019.0,WST,3060.0,306.0,329.3,1.0,11139.453,7.7585044,7.5174665,1.0,0.0,0.19620885,1.0,0.0,2.2192035,6.8138843,4.708651,0.097377636,0.04343555,0.019261979,0.026522594,-0.022465192,0.006662681,0.15601777,0.14064234,0.028712798,5.0856977,0.16977023,0.3884001,0.18753737,0.016613992,0.13555992,4.8852053,,0.01926198,0.03613726
568,11399,66384.0,2019-06-30,2019.0,WDC,3572.0,357.0,10522.0,1.0,14027.25,10.179982,9.715289,1.0,0.0,1.0,1.0,0.0,4.139955,7.9529667,3.8287117,0.04823663,-0.058778916,0.022146378,-0.0258248,-0.021236254,0.010011377,0.05866515,0.39901403,0.4286078,1.1539723,0.084641635,0.107811905,0.1310201,0.082745545,0.3885476,,,0.022146378,0.026230754
569,11455,38033.0,2019-12-31,2019.0,WEYS,5130.0,513.0,27.664,1.0,261.14084,5.693453,5.717064,1.0,0.0,0.22899128,,,0.5031966,3.950609,4.3558264,0.030102687,-0.044369303,0.031685624,0.0040718447,-0.01850012,0.056396235,0.031847283,0.093170814,0.09578787,1.1722598,0.10294122,0.17165403,0.052886833,0.0,0.0475217,0.96505016,,0.031685624,0.48995084
570,11456,39917.0,2019-12-31,2019.0,WY,2400.0,240.0,6533.0,1.0,22508.06,9.705402,8.78783,1.0,0.0,0.0,0.0,1.0,2.3418057,9.5770645,7.3362856,-0.011398269,-0.011885895,0.061745703,-0.016457394,-0.0028648055,-0.002925759,0.057783738,0.39820796,0.22495735,1.8735255,0.07399732,0.8794953,0.030537609,0.00036571987,0.38217726,1.770882,,0.061745703,0.040257156
571,11465,25419.0,2019-12-31,2019.0,WHR,3630.0,363.0,5937.0,1.0,9278.752,9.845911,9.924221,1.0,0.0,0.23016906,0.0,1.0,4.356709,8.348301,4.0042586,-0.033684656,0.021926805,0.016153805,-0.051480323,-0.0074148616,0.006620412,0.06329114,0.31444308,0.39018774,1.3222156,0.10349028,0.22361104,0.10338435,0.028653143,0.2604735,0.8103205,,0.016153805,0.17163551
572,11499,82924.0,2019-04-30,2018.0,JW.A,2721.0,272.0,478.79,1.0,2615.1272,7.9851446,7.49558,1.0,0.0,0.2098548,1.0,0.0,1.9021075,5.6699533,3.9260333,0.10265639,-0.02611813,0.025792288,0.040883187,-0.020426951,0.01524003,0.0818743,0.16301998,0.15475205,1.4881781,0.11957193,0.098406814,0.031851526,0.0,0.16301998,1.0133264,,0.025792288,0.0
573,11511,83011.0,2019-01-31,2018.0,WSM,5961.0,596.0,299.62,1.0,4289.7915,7.9419513,8.643226,1.0,0.0,0.2226294,1.0,0.0,3.3741686,6.835867,3.49547,0.06680036,-0.01819582,0.04988723,0.0,-0.11011666,0.0012009197,0.20860845,0.10651852,0.06528506,2.1142025,0.22211008,0.33049646,0.12050224,0.0,0.10651853,,,0.049887232,0.0
574,11537,51086.0,2019-08-31,2019.0,WGO,3790.0,379.0,254.294,1.0,1009.0783,7.0069046,7.5937138,1.0,0.0,0.19517094,,,1.704748,4.856489,3.3446035,0.035260737,0.031776868,0.012379657,-0.034894872,-0.007399719,0.018965235,0.12171185,0.23029059,0.20128192,1.341293,0.16348663,0.11553018,0.0338978,0.0,0.22223791,1.1338612,,0.012379656,0.0349674
575,11538,15648.0,2019-12-31,2019.0,JAX,5812.0,581.0,90.101,1.0,143.51472,5.513074,5.5104766,0.0,0.0,0.0,1.0,0.0,1.6486586,5.1961737,3.7555363,0.049178742,8.067379e-05,0.0,-0.020168446,0.0,0.014323631,0.06942786,0.36343944,0.38568038,1.0579065,0.08960841,0.72436994,0.03550857,0.0,0.3175643,0.9301091,,0.0,0.12622502
576,11566,42286.0,2019-12-31,2019.0,WWW,3140.0,314.0,979.7,1.0,2737.9336,7.816014,7.7291636,1.0,0.0,0.116838485,1.0,0.0,1.609438,5.7130723,4.32347,0.024798388,0.015120967,0.013548386,0.09173387,-0.13060483,-0.0032661292,0.09233871,0.39504033,0.26352787,1.7948523,0.06302419,0.12169355,0.07282258,0.0,0.23108871,1.5128927,,0.013548387,0.415025
577,11580,84403.0,2019-09-30,2019.0,WWD,3620.0,362.0,1084.899,1.0,6654.0815,8.283122,7.972534,1.0,0.0,0.19029231,1.0,0.0,2.3048825,6.9658117,4.765091,0.02591339,0.0039122705,0.009873814,-0.037919123,-0.01877076,0.0058743455,0.09638936,0.27420497,0.1401863,2.2453704,0.13648969,0.26760218,0.02845476,0.040213812,0.21860062,1.9243158,,0.009873814,0.20278384
578,11584,15456.0,2019-01-31,2018.0,FL,5661.0,566.0,124.0,1.0,6272.0874,8.248006,8.979543,1.0,0.0,0.24123423,1.0,0.0,3.9186213,6.729824,2.830076,0.071727745,-0.013089005,0.041361257,0.0,-0.09659686,-0.036649216,0.19659686,0.032460734,0.019386852,1.9858868,0.23795812,0.21884817,0.2486911,0.0,0.032460734,1.7222209,,0.041361257,0.0
579,11600,83601.0,2019-05-31,2018.0,WOR,3310.0,331.0,749.299,1.0,1893.6775,7.8283553,8.232057,1.0,0.0,0.2196066,1.0,0.0,2.5649493,6.3624487,3.8758154,-0.004570264,-0.0117906835,0.02084359,-0.0005552024,-0.069493495,0.04368097,0.07453134,0.29843086,0.28350574,1.4231453,0.094458096,0.23047033,0.03678634,0.0,0.23831327,1.0466276,,0.02084359,0.20144561
580,11636,27983.0,2019-12-31,2019.0,XRX,3577.0,357.0,4636.0,1.0,7838.1934,9.618934,9.112287,1.0,0.0,0.21644498,0.0,1.0,3.3322046,7.0121155,3.715377,-0.1427527,0.10945704,0.016149398,-0.06313551,-0.039875057,0.007443344,0.08586429,0.3081013,0.37164727,1.1496108,0.113510996,0.0737024,0.1820961,0.020668572,0.23247159,0.86150044,,0.016149398,0.24547023
581,11649,59483.0,2019-12-31,2019.0,YELL,4213.0,421.0,1232.8,1.0,85.97325,7.512945,8.491096,0.0,0.0,1.0,0.0,1.0,3.418546,7.053845,3.6677432,0.06404237,-0.064642936,0.0,-0.0049137366,-0.00049137365,0.0447696,0.0048045428,0.67307276,0.9348082,1.2878212,0.08904783,0.63130593,0.059620004,0.0,0.6047718,0.719367,,0.0,0.10147631
582,11670,38295.0,2019-09-30,2019.0,SPB,3420.0,342.0,2351.3,1.0,2572.736,8.562263,8.243309,1.0,0.0,1.0,0.0,1.0,2.6390574,6.117877,3.550722,-0.5348628,0.01256094,0.01634643,-0.26852593,-0.052174743,0.03466208,-0.004511997,0.44953638,0.47751477,1.1671802,0.09417838,0.08658828,0.11989293,0.008316604,0.42336297,0.9498717,,0.01634643,0.05822311
583,11672,40539.0,2019-01-31,2018.0,TJX,5651.0,565.0,2476.874,1.0,60530.51,9.569834,10.570622,1.0,0.0,0.26680008,1.0,0.0,5.602119,8.567165,2.9685528,0.043525808,0.01896911,0.06439998,-0.0004966484,-0.15131688,-0.010887595,0.27870843,0.17289327,0.039310854,4.872804,0.35160428,0.36682937,0.21151912,0.0,0.17289327,4.47027,,0.06439998,0.0
584,11721,90756.0,2019-09-30,2019.0,OSK,3711.0,371.0,819.0,1.0,5153.4146,8.624486,9.033842,1.0,0.0,0.22818702,1.0,0.0,2.7972813,6.353674,3.6175647,0.02748684,-0.0011138457,0.013563768,0.0,-0.062177747,0.029373193,0.10211451,0.14713544,0.13713047,1.4587634,0.16418447,0.103048705,0.080807716,0.017785603,0.14713544,1.0979207,,0.013563768,0.0
585,11745,13600.0,2019-12-31,2019.0,QLYS,7372.0,737.0,51.856,1.0,3263.602,6.515613,5.77333,0.0,0.0,0.13311578,1.0,0.0,0.82811505,4.6262465,4.3625402,0.051848114,0.06887574,0.0,-0.0025295734,-0.114468746,-0.028464733,0.23772216,0.07675456,0.015640674,5.258089,0.15673734,0.1496874,0.4424015,0.10100383,0.065228656,4.898608,,0.0,0.15016584
586,11781,89134.0,2019-12-31,2019.0,OVV,1311.0,131.0,8239.0,1.0,6092.31,9.9752035,8.813736,1.0,0.0,0.25714287,0.0,1.0,1.2728456,9.695171,8.750814,0.11895565,-0.04039652,0.0047470564,0.0053055338,-0.05817471,0.0004653977,0.13617536,0.38344115,0.5748951,0.8213948,0.13031135,0.75571275,0.008842556,0.0,0.375669,0.6584046,,0.0047470564,0.02026945
587,11796,87426.0,2019-12-31,2019.0,LCII,3711.0,371.0,732.33,1.0,2683.178,7.529726,7.7712703,1.0,0.0,0.23459622,,,2.442347,6.144364,3.7908406,0.2705011,0.010969105,0.034260266,0.17529093,-0.004340181,-0.016154882,0.14477973,0.39317727,0.21441321,2.01069,0.14650367,0.24969625,0.01898373,0.0075163953,0.3719295,1.8117871,,0.034260266,0.05404121
588,11811,88664.0,2019-06-30,2019.0,JKHY,7373.0,737.0,0.0,0.0,10310.233,7.689293,7.347745,1.0,0.0,0.21700001,1.0,0.0,2.0017502,5.6112065,3.7509327,0.087253965,0.028463555,0.05434979,0.0,-0.027260715,0.009952266,0.19732803,0.0,0.0,5.0649495,0.23250195,0.12471182,0.042853698,0.044112377,0.0,4.6302285,,0.05434979,
589,11872,85586.0,2019-09-30,2019.0,ARKR,5812.0,581.0,26.487,1.0,73.1291,4.550207,5.089779,1.0,0.0,0.0,0.0,1.0,1.145814,3.8873408,3.1034884,0.033765797,0.022873262,0.036776826,-0.016988548,0.0028314246,-0.0010036766,0.107573,0.2798356,0.26589075,1.3303163,0.08958078,0.50480705,0.075825125,0.0,0.2512995,1.0480297,,0.036776826,0.101974554
590,11877,17047.0,2019-12-31,2019.0,BXG,7011.0,701.0,663.18,1.0,768.9134,7.2152534,6.606977,1.0,0.0,0.25834733,0.0,1.0,1.9276007,4.796782,3.0181258,0.014407897,-0.024623202,0.035032626,-0.018594606,-0.0006139625,0.04873024,0.044025887,0.4876259,0.4630843,1.2593998,0.11275365,0.088322364,0.17620796,0.0,0.48007086,0.985557,,0.035032626,0.015493532
591,11922,13508.0,2019-09-30,2019.0,NGVC,5400.0,540.0,58.212,1.0,224.40536,5.790309,6.806367,0.0,0.0,0.20297952,0.0,0.0,1.5435117,5.311406,4.0032744,0.09741252,-0.00973361,0.0,-0.025312277,-0.0012870131,0.019659813,0.114278205,0.17795631,0.20597461,1.2063482,0.1398381,0.6164059,0.018996436,0.0,0.1747617,0.8309267,,0.0,0.017951624
